,Fees,DegreeYears,Churn,Gender_Female,Gender_Male,Education_Good,Education_Poor,Infrastructure_Good,Infrastructure_Poor,PlacementSupport_Good,PlacementSupport_Poor,FacultySupport_Good,FacultySupport_Poor,Events_Good,Events_Poor,Sport Facility_Good,Sport Facility_Poor
370,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
371,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
372,52885,4,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
373,13000,4,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
374,52885,4,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0
375,13000,4,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
376,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
377,13000,4,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0
378,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
379,13000,4,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1
380,13000,4,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
381,52885,4,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
382,13000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
383,52885,4,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0
384,13000,4,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
385,4000,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
386,13000,4,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1
387,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
388,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0
389,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
390,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
391,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
392,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
393,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
394,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
395,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
396,13000,4,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
397,52885,4,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1
398,13000,4,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0
399,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
400,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
401,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
402,13000,4,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0
403,52885,4,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
404,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
405,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
406,13000,4,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
407,52885,4,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0
408,4000,4,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
409,4000,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
410,52885,4,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1
411,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
412,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
413,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
414,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
415,52885,4,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
416,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
417,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
418,52885,4,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
419,13000,4,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
420,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
421,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
422,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
423,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
424,13000,4,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
425,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
426,13000,4,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
427,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
428,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
429,52885,4,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1
430,4000,4,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
431,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
432,13000,4,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
433,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
434,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
435,13000,4,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
436,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
437,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
438,52885,4,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
439,13000,4,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1
440,13000,4,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
441,52885,4,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
442,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
443,52885,4,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
444,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
445,13000,4,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0
446,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
447,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
448,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0
449,52885,4,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0
450,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
451,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
452,13000,4,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
453,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
454,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
455,13000,4,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
456,13000,4,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
457,13000,4,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
458,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
459,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
460,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
461,52885,4,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
462,13000,4,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0
463,52885,4,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0
464,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
465,52885,4,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
466,13000,4,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
467,52885,4,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
468,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
469,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
470,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
471,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
472,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0
473,52885,4,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
474,52885,4,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1
475,52885,4,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1
476,52885,4,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
477,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
478,52885,4,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0
479,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
480,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
481,13000,4,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0
482,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
483,13000,4,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
484,52885,4,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1
485,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
486,52885,4,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0
487,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
488,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
489,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
490,13000,4,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
491,52885,4,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
492,52885,4,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
493,52885,4,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0
494,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
495,13000,4,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
496,52885,4,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
497,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
498,52885,4,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1
499,13000,4,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
500,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
501,52885,4,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
502,52885,4,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0
503,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
504,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
505,13000,4,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0
506,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1
507,52885,4,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0
508,52885,4,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1
509,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
510,13000,4,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
511,13000,4,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0
512,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
513,52885,4,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
514,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
515,13000,4,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
516,52885,4,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
517,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
518,52885,4,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
519,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
520,13000,4,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
521,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
522,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
523,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
524,13000,4,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0
525,13000,4,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
526,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
527,52885,4,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
528,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
529,13000,4,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
530,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
531,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
532,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
533,13000,4,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
534,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
535,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1
536,52885,4,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
537,13000,4,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
538,52885,4,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
539,13000,4,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
540,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
541,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
542,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
543,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
544,52885,4,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1
545,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
546,52885,4,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
547,52885,4,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
548,13000,4,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
549,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
550,13000,4,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0
551,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
552,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
553,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
554,52885,4,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1
555,13000,4,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0
556,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
557,52885,4,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
558,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
559,52885,4,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
560,52885,4,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
561,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
562,52885,4,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0
563,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0
564,13000,4,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1
565,13000,4,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
566,52885,4,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0
567,52885,4,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1
568,13000,4,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0
569,13000,4,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
570,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
571,52885,4,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
572,13000,4,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0
573,52885,4,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0
574,13000,4,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
575,52885,4,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0
576,13000,4,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
577,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
578,52885,4,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0
579,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
580,4000,4,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
581,52885,4,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
582,13000,4,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1
583,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
584,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
585,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
586,52885,4,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
587,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
588,13000,4,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0
589,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
590,13000,4,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
591,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
592,13000,4,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0
593,13000,4,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1
594,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
595,13000,4,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
596,13000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
597,52885,4,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
598,52885,4,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0
599,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
600,52885,4,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
601,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
602,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
603,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
604,13000,4,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
605,13000,4,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
606,13000,4,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
607,52885,4,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
608,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
609,13000,4,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0
610,52885,4,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
611,13000,4,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
612,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
613,13000,4,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
614,13000,4,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
615,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
616,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
617,13000,4,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
618,52885,4,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1
619,52885,4,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
620,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
621,13000,4,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
622,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
623,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
624,4000,4,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
625,52885,4,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0
626,13000,4,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1
627,13000,4,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
628,13000,4,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
629,52885,4,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0
630,13000,4,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
631,52885,4,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
632,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
633,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
634,52885,4,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0
635,13000,4,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0
636,13000,4,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0
637,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
638,13000,4,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0
639,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
640,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
641,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
642,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
643,13000,4,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0
644,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
645,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
646,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
647,13000,4,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1
648,52885,4,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0
649,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
650,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
651,13000,4,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
652,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
653,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
654,4000,4,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
655,52885,4,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
656,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
657,13000,4,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0
658,4000,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
659,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
660,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
661,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
662,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
663,52885,4,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0
664,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
665,13000,4,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
666,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
667,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
668,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
669,13000,4,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
670,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
671,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
672,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
673,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
674,52885,4,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
675,13000,4,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
676,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
677,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
678,13000,4,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
679,52885,4,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
680,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
681,13000,4,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0
682,52885,4,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
683,13000,4,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
684,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
685,52885,4,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
686,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
687,52885,4,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1
688,52885,4,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
689,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
690,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
691,52885,4,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
692,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
693,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
694,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
695,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
696,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
697,13000,4,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1
698,52885,4,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
699,13000,4,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
700,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1
701,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
702,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
703,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
704,52885,4,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
705,52885,4,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
706,52885,4,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
707,52885,4,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
708,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
709,13000,4,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
710,4000,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
711,13000,4,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
712,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
713,52885,4,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1
714,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
715,52885,4,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1
716,13000,4,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
717,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
718,13000,4,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0
719,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1
720,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
721,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
722,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
723,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
724,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
725,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
726,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
727,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
728,13000,4,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
729,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
730,13000,4,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1
731,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
732,52885,4,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
733,52885,4,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
734,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
735,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0
736,13000,4,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
737,13000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
738,52885,4,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
739,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
740,13000,4,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
741,13000,4,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
742,52885,4,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0
743,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
